ORF_ID	ec	     product
73812_0	2.6.1.9	Histidinol-phosphate aminotransferase 1 
73811_0		Aldehyde oxidase xanthine dehydrogenase, molybdopterin binding 
3071_0		type IIA topoisomerase, B subunit 
3073_0		formate dehydrogenase subunit alpha 
3073_1		NADH dehydrogenase (quinone) 
3073_2		Nadh dehydrogenase 
3073_3		formate dehydrogenase family accessory protein FdhD 
3072_1	4.1.1.25	Tyrosine/DOPA decarboxylase 2 
3075_0		single-stranded-DNA-specific exonuclease RecJ 
3075_1	4.2.3.1	Threonine synthase 
3077_1		
3079_0		heat shock protein 90 
3079_1		TrmH family RNA methyltransferase, group 1 
3079_2	3.1.3.25	Inositol-1-monophosphatase 
3078_1		IS5 family transposase 
104938_0		metal dependent phosphohydrolase HD domain 
39679_0		mevalonate kinase
39674_1		
39673_0	1.2.1.3	Aldehyde dehydrogenase family 1 member A3 
25679_0		30S ribosomal protein S1
25676_0		cupin
25676_1		6-phosphogluconolactonase 
25677_0		Protein unknown function (DUF1501) 
25671_0		dihydroorotase 
98533_0		1,2-phenylacetyl-CoA epoxidase, subunit A 
47455_0		Cocaine esterase-like protein 
47453_0		dehydrogenase 
22906_1		nucleic acid binding protein containing AN1-type Zn-finger 
22904_0		5-oxoprolinase 
22902_0		FtsH protease activity modulator HflK 
81519_0		peptide methionine sulfoxide reductase 
81518_0		DNA-binding protein containing Zn-ribbon domain 
81517_0		NADPH dependent preQ0 reductase 
81516_0		lipoprotein releasing system transmembrane protein LolC/E family 
81514_0		DNA gyrase subunit A 
81511_0	6.3.2.1	Pantoate--beta-alanine ligase 
18038_0		2-oxoglutarate dehydrogenase E1 component SucA 
18039_0		peptidase M1 membrane alanine aminopeptidase 
38104_0		fimbrial assembly protein PilQ 
38106_0		DNA-directed RNA polymerase, beta' subunit/160 kD subunit 
38102_0	1.2.1.79	Semialdehyde dehydrogenase 
38103_0		glutamyl-tRNA synthetase 
19922_0		fatty acid hydroxylase 
67868_0		acyl-CoA dehydrogenase 
19925_1		exodeoxyribonuclease VII large subunit
19924_0		RND superfamily efflux pump permease component 
67863_0		glycosyl transferase, family 39 
67861_0		ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase exonuclease domains) 
19928_0		DNA gyrase subunit A 
67865_0		Probable acrylyl-CoA reductase AcuI 
26378_0		Preprotein translocase subunit SecA 
26379_0		ferredoxin (zfx-1) 
26370_1		peptidase S51 dipeptidase E 
26373_0		IS1016C2 transposase 
26376_0	1.3.98.1	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit 
26377_0		uridylyltransferase
69429_0		isomerase
32768_0		ATPase activity 
32769_0		FAD linked oxidase domain protein 
32769_1	1.1.3.15	Glycolate oxidase iron-sulfur subunit 
62300_0	4.2.1.9	Dihydroxy-acid dehydratase 
62302_0		Transitional endoplasmic reticulum ATPase 
62305_0		putative Gingipain R 
69424_0		
62307_0		substrate-binding region ABC-type glycine betaine transport system 
62306_0		aldehyde oxidase xanthine dehydrogenase molybdopterin binding protein 
51228_0		ATP-grasp superfamily 
51221_0		ApbE-like domain-containing membrane protein 
51223_0		copper binding protein, plastocyanin/azurin family 
51224_0	1.13.11.27	4-hydroxyphenylpyruvate dioxygenase 
51226_0		Molybdenum import ATP-binding protein ModC 
51227_0		Isopenicillin N synthase related dioxygenase 
29815_0	2.5.1.55	2-dehydro-3-deoxyphosphooctonate aldolase 
29817_0		alanyl-tRNA synthetase 
14839_0		DNA translocase FtsK
29818_0		Alcohol dehydrogenase 
50173_0		octaprenyl-diphosphate synthase 
50172_0		The glycine cleavage system catalyzes degradation (By similarity) 
50170_1		LSU ribosomal protein L6p (L9e) 
50179_0		L-cystine transport system ATP-binding protein YecC 
50178_0		microcystin LR degradation protein MlrC 
88296_0		alanyl-tRNA synthetase 
86803_0		DNA gyrase subunit A 
35238_0		ribosomal protein L24 
35231_0		Rne/Rng family ribonuclease 
35230_0		abortive phage infection 
35233_0		FAD dependent oxidoreductase 
35234_0	4.2.1.11	Enolase 
50317_1		MATE efflux family protein 
26594_0		orc1/cdc6 family replication initiation protein 
26590_1		isoquinoline 1-oxidoreductase 
27427_0		2OG-Fe(II) oxygenase 
27422_0		Sarcosine oxidase subunit alpha 
27421_0		Molybdopterin guanine dinucleotide-containing S/N-oxide reductase 
27420_0		Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen 
90158_0		PKD domain-containing protein 
27429_0		
27428_0		phenylalanyl-tRNA synthetase subunit beta 
92502_0		UPF0272 protein 
110342_0		protein export cytoplasm SecA ATPase RNA helicase 
110341_0		amino acid ABC transporter substrate-binding protein
24996_0		DNA gyrase subunit B 
24995_0		S-methyl-5'-thioadenosine phosphorylase 
24992_0		Acyl-CoA dehydrogenase domain protein 
24999_0		Nitrite sulphite reductase 4Fe-4S region 
109460_0		AMP-dependent synthetase ligase 
109463_0		Multifunctional enzyme that catalyzes SAM-dependent methylation uroporphyrinogen III position C-2 C-7 to form precorrin-2 then C-12 or C-18 trimethylpyrrocorphin 2. It also conversion into siroheme. This reaction consists NAD- dependent oxidation sirohydrochlorin its subsequent ferrochelation siroheme (By similarity) 
109469_0		amidohydrolase 2 
95830_0		putative enzyme involved inositol metabolism 
7458_0		Heat shock protein SSQ1, mitochondrial 
12290_0		carbohydrate kinase 
12290_1		Zn-dependent hydrolase 
12291_0		Dehydrogenase 
12291_1		Protein unknown function (DUF354) 
12293_0		molybdenum ABC transporter permease (ModB) 
12293_1		molybdate-binding ABC-transporter periplasmic binding-protein 
12294_0		high-affinity branched-chain amino acid transport system permease LivM 
12295_0		Arabinose 5-phosphate isomerase GutQ 
12296_0		Elongation factor 4 
12297_1		pyrroline-5-carboxylate reductase 
112117_0		MiaB-like tRNA modifying enzyme 
28394_0	2.1.1.13	Probable methionine synthase 
28395_0		inorganic polyphosphate ATP-NAD kinase 
28395_1	2.5.1.31	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) 
28390_0		methionine aminopeptidase 
28391_1		ethanolamine utilization protein 
28392_0	2.4.2.29	Queuine tRNA-ribosyltransferase 
28393_0		
10668_0	1.3.5.1	Probable succinate dehydrogenase flavoprotein subunit, mitochondrial 
28398_1		Protein unknown function (DUF552) 
108224_0		membrane-bound serine protease 
53242_0		Heat shock protein SSQ1, mitochondrial 
82321_0		syringomycin biosynthesis enzyme 2 
82322_0		translation elongation factor G 
29047_0		Transitional endoplasmic reticulum ATPase 
29046_1		ATP synthase F1 subunit gamma 
29045_0		ABC-type transport system, ATPase component 
29044_1		SufS subfamily cysteine desulfurase 
53529_0	2.5.1.6	S-adenosylmethionine synthase 
29048_0		transcription elongation factor GreA 
93162_0		50S ribosomal protein L13 
86534_0		1-butanol dehydrogenase BDH OS Thauera butanivorans PE 4 SV 2 
86535_0		LPS export ABC transporter permease LptG
86536_0		amidohydrolase 
86537_0		protease Do family protein 
113871_0		Perchlorate reductase alpha subunit 
113873_0	3.5.1.26	N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase OS Elizabethkingia miricola PE 1 SV 
62309_0		(ABC) transporter 
28007_0		DNA-directed RNA polymerase, subunit a' 
11211_0		2,3-dimethylmalate lyase 
11210_1	6.3.4.2	CTP synthase 
15908_0		tryptophanyl-tRNA synthetase 
92140_0		binding-protein-dependent transport systems inner membrane component 
15901_1		Heme/copper-type cytochrome/quinol oxidase subunit 3 
15902_0		Riboflavin biosynthesis protein RibD 
15905_0		metal-binding domain RNase L inhibitor, RLI 
15907_0		DNA-directed RNA polymerase beta' subunit RpoC 
13502_1		Tetraacyldisaccharide-1-P 4'-kinase 
13501_1		Transferase 
13507_0	6.3.1.1	Asparagine synthetase 
13504_0		succinylglutamate desuccinylase 
13504_1		4-hydroxyphenylacetate 3-hydroxylase 
13508_0		Peptidase M50 
13508_1		conserved protein unknown function 
49608_0		Membrane 
49602_0	1.3.5.1	Probable succinate dehydrogenase flavoprotein subunit, mitochondrial 
49600_0		phosphoribosylformylglycinamidine synthase 
49607_0		SSS sodium solute transporter superfamily protein 
49606_0		1-deoxy-D-xylulose-5-phosphate synthase, chloroplastic 
49605_0	1.3.1.9	Enoyl- reductase FabI 
49604_0		2-isopropylmalate synthase 
44385_0		DoxX family protein 
44384_0		
44387_0	4.1.2.13	Fructose-bisphosphate aldolase, cytoplasmic isozyme 2 OS Pisum sativum PE 3 SV 1 
44386_0		proton-translocating NADH-quinone oxidoreductase subunit L 
44381_0	5.3.1.6	Ribose-5-phosphate isomerase A 
44380_0		porphobilinogen deaminase 
106331_0		pyruvate dehydrogenase phosphatase regulatory subunit 
8863_0		AMP-dependent synthetase ligase 
8862_0	2.3.1.30	Probable serine acetyltransferase 
8862_1		lipid A biosynthesis lauroyl acyltransferase 
8861_0		putative exporters RND superfamily 
8860_0	3.3.1.1	Adenosylhomocysteinase 
8860_1		methionyl-tRNA synthetase 
8867_0		DNA-3-methyladenine glycosylase 1 
8867_1		peptide methionine sulfoxide reductase domain-containing protein 
8865_0		flavin reductase domain protein, FMN-binding 
8865_1		alpha/beta hydrolase
8864_0		translation initiation factor 2 subunit gamma (aeIF-2g) 
113251_0		CoA-binding domain-containing protein 
8868_1		metallo-beta-lactamase family protein 
113257_0		peptide chain release factor 2 
87666_0		
87665_0	1.6.5.3	NuoL homolog 
87663_0		Oligopeptide transport system permease protein OppC 
87660_0		(ABC) transporter 
91495_0		methionine aminopeptidase Map 
91494_0		TRAP ABC transporter substrate-binding protein
91499_0	6.2.1.1	Uncharacterized protein PA3568 
89409_0		2-isopropylmalate synthase 
89402_0	2.7.7.7	DNA polymerase III subunit gamma/tau 
30018_0		putative ferredoxin reductase 
30018_1		6-carboxy-5,6,7,8-tetrahydropterin synthase 
30019_0		DUF4834 domain-containing protein
30013_0	2.6.1.52	Phosphoserine aminotransferase 
30010_0		uncharacterized protein required cytochrome oxidase assembly 
30011_0		beta alanine--pyruvate transaminase 
30017_0		4Fe-4S ferredoxin 
30015_0		trimethylamine methyltransferase subfamily protein 
74888_0		Glycine betaine/proline betaine transport system ATP-binding protein ProV 
74881_0		Iron-sulfur cluster assembly accessory protein 
74880_0		ABC-type transport system involved Fe-S cluster assembly, ATPase component 
74883_0		carbohydrate esterase family 4 domain-containing protein 
74882_0		ABC-type multidrug transport system, ATPase component 
41265_0	2.1.3.2	Aspartate carbamoyltransferase 
41264_0		Na(+)-translocating NADH-quinone reductase subunit E 
41266_0		DNA translocase FtsK 
41261_1		signal peptidase II 
41260_0		Tripartite ATP-independent periplasmic transporter dctq component 
41263_0	2.7.7.7	DNA polymerase III subunit gamma/tau 
114983_0		TPR repeat protein 
41269_1		twitching motility protein 
41268_0		translation elongation factor P 
71968_0		NADH:flavin oxidoreductase/NADH oxidase 
71964_0		oligopeptidase A 
71961_0		integral membrane protein 
71960_0		LysR family transcriptional regulator 
71962_0		phenylalanyl-tRNA synthetase subunit alpha 
111808_0		cystathionine beta-lyase 
111804_0		membrane protein
111802_0		DSBA-like thioredoxin domain 
111803_0		inner-membrane translocator 
111800_0	2.7.2.4	Probable aspartokinase 
79708_0	2.2.1.1	Transketolase, chromosomal 
46129_0		UDP-3-O-acyl-N-acetylglucosamine deacetylase 
79700_0		copper resistance protein CopD
79702_0		FeS assembly protein SufD, group 1 
79704_0		SAM dependent methyltransferase 
41845_0	3.6.3.6	V-type proton ATPase subunit B 
41844_0		Phosphoserine aminotransferase 
41847_0		homocysteine S-methyltransferase
41846_0	1.4.1.13	Glutamate synthase large chain 
5308_0		membrane protease subunit HflK 
5308_1		protease subunit HflC 
47298_0	3.1.7.2	Bifunctional (p)ppGpp synthase/hydrolase SpoT 
47292_0		peptidoglycan-associated lipoprotein 
47293_0		3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II 
5303_0		metallo-dependent hydrolase 
47297_0	6.3.5.2	GMP synthase 
47294_1		phosphoribosylaminoimidazole carboxylase, catalytic subunit 
99939_0		TonB-dependent receptor 
114324_0		T9SS C-terminal target domain-containing protein
84589_0		alanine--tRNA ligase AlaS 
84587_0		UPF0301 protein 
84585_0		ferredoxin--NADP(+) reductase 
84584_0		B12-binding domain-containing radical SAM protein
84581_0		DNA gyrase A subunit 
84580_0		TRAP-type transport system, fused permease 
8084_0		nitrilase/cyanide hydratase apolipoprotein N-acyltransferase 
8084_2		uncharacterized membrane protein 
8086_0		alpha-mannosidase 
8080_0		Rh-like protein/ammonium transporter 
8080_1		Nitrogen regulatory protein P-II 1 
8083_0		enoyl-CoA hydratase/isomerase 
8083_1		
8083_2		acyl-COA dehydrogenase, short-chain specific 
8082_0		pyrroloquinoline quinone (Coenzyme PQQ) biosynthesis protein C 
8082_1		TATA-box binding protein (TBP), component TFIID TFIIIB 
8089_0		
8088_0		6-phosphogluconate dehydrogenase 
33168_0		succinate dehydrogenase subunit A 
7198_0		Acetylglutamate/acetylaminoadipate kinase 
7198_1		Acetylornithine/acetyl-lysine aminotransferase 
7199_0		potassium efflux system KefA protein/Small-conductance mechanosensitive channel 
7199_1		synthase 
7196_0		major facilitator transporter 
7196_1		L-2-hydroxyglutarate oxidase LhgO 
7197_0	1.5.1.2	Pyrroline-5-carboxylate reductase 
7197_1		2-phosphoglycolate phosphatase 
7194_0	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase 
7194_1		bifunctional cyclohexadienyl dehydrogenase/ 3-phosphoshikimate 1-carboxyvinyltransferase 
7195_0		GTPase Der 
7192_0		methionyl-tRNA synthetase 
7191_0		Limonene hydroxylase OS Geobacillus stearothermophilus PE 1 SV 
7191_1		(dimethylallyl)adenosine tRNA methylthiotransferase MiaB 
96601_0		phosphoglucosamine mutase
70618_0		YgjD/Kae1/Qri7 family, required N6- threonylcarbamoyl adenosine t(6)A37 modification tRNA / p53-regulating protein kinase 
70619_0		Heat shock protein SSQ1, mitochondrial 
70614_0		aspartate carbamoyltransferase catalytic subunit 
70616_0		phytanoyl-CoA dioxygenase 
70617_0		trimethylamine methyltransferase MttB 
70610_0		50S ribosomal protein L3 glutamine methyltransferase 
70612_0		short-chain alcohol dehydrogenase 
70613_0		Dehydrogenase 
2656_0	2.4.2.29	Queuine tRNA-ribosyltransferase 
2656_1		preprotein translocase subunit YajC 
2656_2		preprotein translocase subunit SecD 
72614_1		Allows formation correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through transamidation misacylated Asp- tRNA(Asn) Glu-tRNA(Gln) organisms which lack either both asparaginyl-tRNA glutaminyl-tRNA synthetases. The reaction takes place presence glutamine ATP activated phospho-Asp-tRNA(Asn) phospho-Glu-tRNA(Gln) (By similarity) 
72612_0		UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase 
72613_0		helicase 
36410_0		acyl-CoA transferase 
36411_0		extracellular solute-binding protein 
36412_0		transmembrane mviN virulence factor-like protein 
36414_0	2.1.2.1	Serine hydroxymethyltransferase 
36415_0		amino acid ABC transporter membrane protein 2, PAAT family 
2659_0	1.9.3.1	Alternative cytochrome c oxidase subunit 1 
2659_1		cytochrome c oxidase subunit II 
2659_2		4-hydroxybenzoate octaprenyltransferase 
112862_0		UDP-N-acetylenolpyruvoylglucosamine reductase 
115322_0		ABC-1 domain-containing protein 
34671_0		FO synthase subunit 1 
100253_0		proton-translocating NADH-quinone oxidoreductase subunit N 
34674_0		aspartyl/glutamyl-tRNA amidotransferase subunit A 
9352_1		xylose isomerase domain-containing protein 
9351_0		dipeptidase 9 
9356_0	2.7.9.1	Pyruvate, phosphate dikinase, chloroplastic 
9357_0		DEAD/DEAH box helicase 
9354_0		coenzyme A biosynthesis bifunctional protein coaBC 
9354_1	2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase 
9359_0		tonB-dependent Receptor 
9359_1		amino acid/peptide transporter 
1107_1		Transferase 
1107_2		
1107_3		
1107_4		short-chain alcohol dehydrogenase 
1107_5		Membrane 
1106_2		CaCA family calcium/proton antiporter 
1106_4		deaminase 
1104_0		DUF5009 domain-containing protein
1104_2		High-affinity branched-chain amino acid transport ATP-binding protein LivF 
1104_3		branched-chain amino acid ABC transporter ATP-binding protein 
1102_1		Aconitate hydratase 1 
1102_2		DNA ligase 
1101_0	3.5.4.10	Bifunctional purine biosynthesis protein PurH 
1101_1		tRNA-dihydrouridine synthase B 
1100_1		twin-arginine translocation pathway signal 
1100_2		ABC transporter related 
1100_3		ABC transporter related 
1100_4		inner-membrane translocator 
1100_5		inner-membrane translocator 
62499_0		putative amidohydrolase 
1109_0	2.1.2.1	Serine hydroxymethyltransferase 
1108_0		
88725_0	4.2.1.47	GDP-D-mannose 4,6 dehydratase 
88724_0		Formate dehydrogenase Alpha subunit 
88723_0		short-chain dehydrogenase/reductase SDR 
88728_0		DNA-directed RNA polymerase subunit beta 
77398_0		Domain Unknown Function (DUF1080) 
77399_0		3-oxoacyl- synthase 2 
35920_0		deoxyribose-phosphate aldolase 
77391_0	1.2.4.2	2-oxoglutarate dehydrogenase, E1 subunit OS Arabidopsis thaliana PE 2 SV 1 
77392_0		digeranylgeranylglycerophospholipid reductase 
77393_0	4.2.3.1	Threonine synthase 
77394_0		TPR repeat protein 
67516_0		hydrolase or acyltransferase alpha/beta superfamily
67515_0		ATP synthase subunit C family protein 
67513_0		secretion protein HlyD
67512_0		Phosphorolytic exoribonuclease that removes nucleotide residues following -CCA terminus tRNA adds nucleotides to ends RNA molecules using nucleoside diphosphates as substrates (By similarity) 
4880_0		methionyl-tRNA synthetase 
4883_0		AraC-like ligand binding protein domain protein/Cupin 
4883_1		SnoaL-like polyketide cyclase 
